temperature,humidity,rainfall,soil_moisture,plant_age_days,light_intensity,crop_type,risk_level
29.2,88.5,25.2,65.8,55,32.8,wheat,Medium
27.0,60.6,4.2,37.9,101,81.9,onion,Low
33.1,23.9,0.3,51.4,178,69.2,maize,Low
25.9,67.6,9.1,80.2,135,73.6,cotton,Low
21.6,59.3,2.8,44.7,122,63.3,rice,Low
16.7,46.6,4.5,72.9,11,71.6,sugarcane,Low
27.3,72.9,14.5,62.8,90,56.5,sugarcane,Low
28.6,79.3,2.5,47.4,109,53.3,maize,Low
22.7,39.5,0.8,28.4,134,52.1,potato,Low
31.9,85.8,27.1,72.1,23,33.4,tomato,Critical
33.8,44.6,2.2,23.2,101,95.7,chili,Medium
27.7,84.8,17.1,80.0,25,18.9,sugarcane,High
19.0,72.1,1.6,39.8,61,75.9,tomato,Low
16.1,57.1,4.8,72.9,33,70.0,soybean,Low
37.5,43.2,0.5,59.7,58,94.7,soybean,Low
21.1,73.0,34.1,82.2,91,42.1,onion,Medium
25.1,90.1,13.7,86.7,77,28.6,potato,High
21.5,64.8,1.8,27.2,18,49.0,soybean,Low
17.6,44.8,1.4,32.6,39,46.2,onion,Low
42.9,20.1,0.7,65.1,125,63.8,wheat,Low
31.8,18.9,0.6,35.6,112,94.1,rice,Low
25.1,54.7,6.3,63.6,113,80.3,onion,Low
23.6,85.7,3.4,52.3,132,72.4,tomato,High
11.3,59.6,1.7,23.9,111,44.5,potato,Low
25.5,77.5,8.7,76.8,110,59.3,soybean,Medium
25.5,80.0,6.2,81.5,33,63.5,rice,Medium
23.2,60.2,5.0,36.5,178,71.9,tomato,Low
28.0,88.1,18.1,89.3,6,16.6,onion,High
13.8,40.5,4.0,78.6,140,61.6,sugarcane,Low
19.8,74.6,3.8,55.3,10,52.9,maize,Low
22.0,39.6,0.4,53.5,36,73.3,rice,Low
32.6,26.6,1.3,20.7,101,72.2,sugarcane,Medium
31.2,74.5,38.3,64.1,167,19.3,maize,Medium
17.8,66.4,3.7,29.1,123,69.5,maize,Medium
29.1,78.1,13.5,73.7,150,28.0,rice,High
14.7,37.5,5.3,93.1,7,78.4,tomato,Low
18.5,63.4,1.3,70.5,130,80.3,cotton,Low
27.2,76.3,4.0,21.2,103,53.2,maize,Medium
20.3,64.2,10.8,68.8,145,52.3,tomato,Low
22.4,63.1,8.0,90.1,15,81.3,sugarcane,Low
24.8,77.8,26.3,78.0,68,30.3,chili,High
21.0,71.7,6.1,89.8,132,58.1,potato,Low
34.5,47.9,0.1,52.7,160,76.5,wheat,Low
23.5,62.9,3.7,59.9,36,72.9,sugarcane,Low
28.3,68.4,2.0,35.1,155,73.9,chili,Low
29.2,94.1,33.3,81.2,129,15.0,sugarcane,High
22.7,68.3,3.4,28.1,99,64.4,onion,Medium
39.1,35.3,1.4,42.6,126,87.7,cotton,Medium
29.1,74.2,14.6,77.1,19,39.9,maize,Low
22.1,61.8,3.3,54.9,74,60.2,tomato,Low
35.9,41.9,2.5,68.8,174,71.0,potato,Low
25.6,83.1,4.8,21.7,132,58.7,onion,High
33.0,43.0,2.4,50.0,78,63.6,soybean,Low
31.6,87.2,32.6,61.5,109,39.7,soybean,High
12.6,66.5,3.5,77.1,154,37.8,chili,Low
19.8,55.7,0.0,33.4,60,78.3,potato,Low
30.7,37.4,0.3,61.8,18,68.6,tomato,Low
29.0,39.7,0.7,61.1,145,77.3,maize,Low
32.4,78.1,23.5,62.9,123,37.6,wheat,High
20.0,52.0,0.4,45.5,130,64.3,rice,Low
27.1,82.5,32.2,78.2,74,36.1,sugarcane,High
16.1,49.8,0.7,29.1,12,64.4,maize,Medium
25.4,85.6,15.2,85.6,103,31.6,rice,High
30.3,42.0,1.5,70.0,112,81.6,rice,Low
31.0,73.9,15.5,88.1,46,1.6,tomato,Medium
40.3,39.0,0.0,38.9,145,81.8,sugarcane,Low
22.3,79.1,34.5,64.0,120,29.2,wheat,Critical
40.2,41.2,1.2,29.6,59,95.2,cotton,Low
23.4,59.9,7.2,73.9,5,64.2,maize,Low
28.8,83.1,15.0,60.7,111,46.9,rice,Low
39.6,43.6,0.0,78.0,174,77.4,tomato,Low
39.3,44.2,0.3,25.6,38,91.4,chili,Low
24.9,64.4,6.0,86.4,117,64.2,potato,Low
26.0,62.9,5.5,73.0,90,67.4,tomato,Low
10.9,64.9,4.3,62.5,36,49.0,onion,Low
24.4,53.7,1.4,34.8,103,51.1,tomato,Low
11.7,56.2,4.5,59.7,177,49.9,potato,Low
42.2,32.2,0.1,35.5,126,94.2,tomato,Low
28.2,38.0,2.6,50.1,180,76.4,cotton,Low
14.0,43.1,2.4,75.2,140,46.6,sugarcane,Low
26.7,64.1,4.7,62.6,120,72.8,maize,Low
25.4,76.9,38.2,74.1,123,4.4,tomato,High
27.5,78.9,10.9,74.5,155,58.5,maize,Medium
28.1,61.5,1.8,35.1,100,72.4,onion,Low
19.4,44.5,5.2,85.3,49,68.7,soybean,Low
26.9,74.9,4.4,30.5,24,60.0,chili,Medium
20.1,65.1,6.0,79.9,130,55.0,maize,Medium
11.8,41.6,1.5,58.5,30,43.9,potato,Low
28.9,60.8,7.0,64.9,64,72.5,sugarcane,Low
29.5,81.9,9.1,61.6,114,50.8,potato,Medium
23.3,75.5,8.2,91.3,120,59.6,rice,High
28.1,69.9,3.5,44.5,92,63.0,potato,Low
9.1,45.8,1.9,51.4,126,48.7,cotton,Low
30.4,47.3,2.1,32.0,104,81.0,cotton,Low
23.3,67.1,10.2,81.0,69,58.7,soybean,Low
38.1,30.5,0.6,26.3,150,80.7,rice,Medium
30.0,95.7,27.9,93.2,110,33.8,tomato,Critical
30.4,28.3,1.4,31.7,128,72.0,cotton,Low
22.5,60.0,2.7,51.6,11,40.0,rice,Low
23.2,70.1,2.9,70.1,93,52.0,maize,Low
33.5,33.2,0.7,71.2,69,93.2,sugarcane,Low
28.0,94.9,40.3,64.1,128,37.4,tomato,Medium
32.9,32.3,2.3,45.9,48,77.8,chili,Low
28.8,82.4,18.2,82.8,7,19.6,maize,High
25.5,53.4,0.6,70.2,165,52.4,sugarcane,Low
12.2,64.5,0.8,65.6,125,57.7,cotton,Low
17.6,60.5,2.8,28.9,41,57.4,potato,Low
27.6,65.0,7.7,90.9,79,70.1,tomato,Low
13.4,62.9,3.2,41.3,119,65.1,onion,Low
34.6,36.3,1.6,78.7,90,80.4,wheat,Low
12.9,63.9,1.3,53.6,58,77.4,soybean,Low
26.0,94.2,20.0,84.6,157,29.7,wheat,High
24.1,85.2,33.7,91.5,60,31.5,onion,High
27.5,84.1,19.9,70.5,168,27.1,cotton,Medium
9.0,49.4,4.2,39.8,67,72.1,sugarcane,Low
27.2,81.7,7.7,89.0,45,49.9,wheat,Medium
37.5,33.2,0.4,27.4,156,68.0,chili,Low
18.0,70.4,2.5,36.0,125,64.9,potato,Low
28.8,36.7,2.0,27.0,150,79.3,sugarcane,Low
45.4,32.8,1.5,63.2,103,85.5,tomato,Medium
30.1,93.1,36.6,86.9,44,11.0,wheat,Critical
31.3,89.1,13.9,80.3,84,59.0,tomato,Low
28.1,94.2,14.3,88.4,115,23.8,maize,High
34.3,70.0,7.5,90.1,117,68.1,potato,Medium
28.2,79.5,32.5,93.4,158,21.9,cotton,Critical
31.0,85.8,9.0,68.6,106,53.0,maize,Medium
23.9,72.6,4.0,28.5,37,72.8,rice,Medium
26.5,67.7,6.2,64.6,139,50.2,soybean,Low
12.3,58.6,4.4,30.8,173,60.8,chili,Low
26.0,67.2,9.0,93.4,68,70.0,tomato,Medium
29.0,76.7,6.6,63.2,70,43.2,sugarcane,Medium
30.0,93.2,12.7,92.6,107,29.3,sugarcane,High
33.9,29.3,0.0,60.3,81,94.1,rice,Low
25.3,53.8,3.1,67.8,151,63.7,chili,Low
25.2,59.7,9.3,75.1,154,82.7,rice,Low
12.2,50.6,1.2,58.1,5,73.5,chili,Low
32.7,22.4,1.9,58.9,31,63.5,chili,Medium
38.8,19.6,2.9,55.1,76,81.9,potato,Low
27.4,83.0,22.3,87.3,180,24.5,wheat,Critical
24.3,79.9,4.5,63.3,56,64.6,onion,Medium
23.9,72.1,6.4,78.1,29,52.5,potato,Low
15.9,42.9,1.7,74.8,119,56.8,cotton,Low
36.7,19.9,0.0,28.1,132,91.8,wheat,Medium
36.6,41.6,2.2,25.1,23,92.8,soybean,Low
13.1,45.2,1.0,77.1,101,80.3,onion,Low
29.4,64.0,8.5,75.0,147,62.8,rice,Low
16.3,41.9,0.2,76.8,94,55.7,sugarcane,Low
37.1,41.6,1.5,69.5,159,73.1,onion,Low
29.0,94.8,11.7,91.3,41,45.1,tomato,Medium
32.1,36.2,1.9,75.7,29,70.0,chili,Medium
25.4,76.4,20.8,85.5,57,26.4,maize,Critical
30.0,88.2,17.4,64.3,55,10.3,cotton,Medium
16.2,47.2,0.0,20.1,161,61.9,sugarcane,Low
27.3,73.4,4.8,37.4,121,75.0,cotton,Low
19.9,51.2,5.4,70.6,48,46.2,soybean,Low
27.4,72.8,2.1,39.3,106,76.3,tomato,Low
23.7,56.6,1.0,70.6,101,67.1,maize,Low
17.5,71.2,0.8,57.5,99,44.0,wheat,Low
16.4,52.2,5.5,79.7,114,36.2,sugarcane,Low
28.2,80.3,17.7,80.9,176,22.6,sugarcane,Medium
22.7,59.2,3.3,60.8,67,72.8,sugarcane,Low
31.0,93.5,36.6,87.7,69,8.8,potato,Critical
24.6,76.8,6.3,92.0,106,77.1,tomato,Medium
25.3,70.0,6.3,61.1,162,63.4,rice,Low
24.9,60.1,10.3,61.5,88,59.7,chili,Low
7.7,71.0,1.7,56.2,46,72.5,wheat,Low
31.8,25.2,0.0,22.3,7,61.2,tomato,Medium
29.4,79.4,39.6,71.8,167,25.2,rice,Critical
21.3,77.2,8.4,82.1,16,72.7,potato,Medium
33.2,94.0,9.9,89.4,88,53.4,maize,Low
26.2,68.0,6.6,67.5,40,67.7,sugarcane,Low
27.4,88.2,18.7,64.3,130,36.5,wheat,Medium
42.2,33.5,2.3,76.9,52,61.9,potato,Medium
28.6,76.9,10.2,79.0,125,52.6,rice,Medium
29.2,59.2,3.7,51.4,114,54.2,maize,Low
16.2,57.2,0.9,26.1,78,35.9,rice,Low
37.7,34.9,0.0,30.2,100,71.3,onion,Low
26.8,88.3,22.3,89.2,6,19.2,tomato,Critical
7.4,56.3,0.1,29.0,125,34.2,soybean,Low
35.9,35.5,0.0,49.2,148,79.6,onion,Low
33.6,42.8,0.2,20.2,44,71.6,soybean,Low
25.6,76.7,12.0,65.4,99,38.1,chili,Medium
15.4,65.8,0.6,80.0,147,72.9,rice,Low
25.2,88.8,22.8,86.4,78,30.9,sugarcane,Critical
32.3,72.1,7.8,84.4,26,64.0,soybean,Low
26.0,84.0,37.5,66.2,154,11.7,rice,High
9.4,60.6,2.6,51.2,115,37.0,chili,Low
27.2,59.4,1.1,46.9,63,51.8,tomato,Low
24.1,57.0,9.0,76.8,31,58.7,onion,Low
29.5,81.8,25.1,78.1,83,22.4,sugarcane,Critical
38.7,31.6,1.6,48.6,175,66.4,rice,Low
29.8,23.3,0.5,53.7,124,68.6,potato,Low
19.3,69.3,2.6,68.4,122,75.2,wheat,Medium
37.4,25.3,1.6,36.9,148,91.8,rice,Low
24.4,77.8,19.9,82.7,140,12.5,soybean,Medium
15.9,48.5,1.4,68.5,83,81.5,sugarcane,Low
29.8,79.0,34.3,94.9,67,40.6,potato,High
30.3,91.4,36.0,83.9,69,37.2,onion,High
12.3,55.9,2.2,55.0,40,64.3,chili,Low
32.2,32.8,2.1,20.5,84,88.9,soybean,Medium
30.7,29.2,0.4,60.7,152,99.6,soybean,Low
17.0,61.9,6.0,82.7,33,41.8,soybean,Low
28.3,77.7,5.4,61.5,101,46.3,potato,Low
29.5,68.2,5.5,77.0,67,73.9,cotton,Medium
29.7,75.3,24.1,83.4,74,28.0,wheat,Critical
31.3,96.1,29.8,68.1,45,36.3,chili,Medium
38.8,36.4,0.0,20.3,101,90.0,cotton,Medium
37.1,45.5,2.7,80.0,139,68.4,cotton,Low
39.4,41.1,0.0,55.0,175,76.5,cotton,Low
36.7,20.7,0.0,62.3,75,75.3,rice,Low
39.3,34.4,1.5,76.5,87,86.6,rice,Low
33.7,83.8,19.4,67.1,47,2.7,chili,Medium
23.4,56.6,3.1,27.2,63,75.9,soybean,Low
19.2,63.3,2.0,53.2,109,55.6,cotton,Low
29.4,64.5,4.1,41.5,150,69.1,tomato,Low
16.4,62.7,2.3,63.0,164,77.2,potato,Low
34.5,39.5,0.0,53.2,24,79.7,maize,Medium
31.3,72.6,7.0,77.3,105,61.4,sugarcane,Low
28.8,79.5,24.1,81.3,37,15.9,onion,High
26.2,82.3,2.2,29.3,155,53.9,onion,Low
24.3,76.0,4.6,56.5,112,70.6,sugarcane,Low
23.9,80.2,12.1,92.5,116,46.7,sugarcane,High
28.8,77.6,36.8,60.4,154,13.7,rice,High
13.7,64.4,0.4,41.7,57,53.7,wheat,Low
24.0,68.9,7.0,89.9,164,65.6,potato,Low
30.8,75.7,1.1,70.5,152,68.5,cotton,Medium
21.1,51.6,3.5,20.3,57,45.1,sugarcane,Low
10.5,68.2,1.8,58.4,5,69.5,maize,Medium
26.4,57.7,6.8,85.6,8,56.4,rice,Low
39.9,30.4,0.0,61.2,90,96.2,maize,Low
28.3,97.2,19.7,70.8,174,23.3,rice,High
26.3,94.9,18.6,61.0,27,15.6,potato,Critical
28.4,62.8,6.7,72.2,36,56.2,rice,Low
24.4,85.6,13.9,83.1,73,29.9,tomato,High
30.2,72.1,5.7,92.5,59,75.9,soybean,Medium
21.0,63.4,6.9,63.3,67,66.0,chili,Low
23.9,60.1,1.2,42.2,103,64.8,wheat,Low
23.3,77.2,2.6,76.4,42,62.3,sugarcane,Low
25.5,65.0,3.8,21.1,156,54.9,potato,Low
28.0,89.8,16.3,80.9,33,34.8,chili,Medium
32.6,47.1,0.5,56.8,79,84.0,soybean,Low
27.2,90.5,23.0,89.8,51,26.3,potato,High
28.2,59.6,9.1,81.0,131,74.9,cotton,Low
22.7,68.3,6.0,94.3,94,47.9,soybean,Medium
25.4,58.4,6.7,66.8,123,70.2,cotton,Low
34.1,27.6,3.4,35.7,45,93.4,soybean,Low
30.4,74.1,38.7,74.2,95,35.9,onion,Medium
23.5,64.4,4.2,50.5,162,80.0,cotton,Low
15.8,68.3,3.4,29.8,46,62.2,soybean,Low
28.8,78.3,21.0,85.6,41,23.1,tomato,Critical
39.4,29.9,1.0,30.1,25,100.0,soybean,Medium
24.6,62.9,0.0,62.3,140,54.9,soybean,Low
42.2,38.9,0.0,70.9,135,82.0,potato,Low
39.0,32.3,0.7,67.9,179,71.3,tomato,Medium
30.6,62.2,3.1,71.1,155,56.3,potato,Low
23.2,59.7,3.5,79.0,172,52.3,cotton,Low
37.3,21.4,0.0,37.0,51,98.3,maize,Medium
25.4,79.7,7.8,82.5,68,49.4,tomato,Medium
32.1,84.0,33.7,81.0,157,13.1,cotton,High
27.5,75.5,3.4,23.3,147,78.7,cotton,High
28.4,81.3,33.4,87.7,165,11.6,soybean,High
14.3,53.4,3.9,75.2,7,49.7,cotton,Low
30.6,27.3,1.0,27.3,135,69.9,tomato,Low
24.6,84.7,9.2,89.0,100,46.3,cotton,Medium
31.2,87.3,15.3,61.6,30,35.8,maize,Medium
25.7,73.0,10.3,84.4,53,61.8,chili,Low
27.9,72.4,7.5,84.3,45,75.2,potato,Low
23.5,68.3,3.8,60.1,43,68.2,maize,Low
41.6,26.6,2.2,41.6,179,64.2,onion,Low
33.2,82.1,37.6,76.6,9,27.1,potato,High
26.0,70.9,5.5,72.0,42,56.5,cotton,Low
14.9,49.2,0.0,53.8,172,52.0,tomato,Low
27.6,75.1,28.6,79.7,72,26.6,rice,Medium
23.5,65.6,0.7,78.2,52,59.8,rice,Low
16.7,51.7,1.3,67.6,72,47.0,onion,Low
28.1,70.3,6.5,91.9,60,64.2,onion,Low
25.4,77.8,26.6,83.2,173,22.5,wheat,High
18.4,40.9,2.4,48.0,8,57.8,wheat,Medium
26.5,72.4,7.3,77.5,53,68.2,potato,Low
36.4,33.1,1.4,70.4,13,81.7,tomato,Medium
32.6,35.0,0.0,27.5,97,93.0,rice,Medium
25.3,69.7,2.3,41.7,107,64.8,onion,Low
24.4,79.6,36.6,66.4,176,28.6,chili,High
27.2,80.9,34.2,90.0,95,4.9,sugarcane,Critical
40.6,42.3,0.2,66.5,48,57.8,onion,Low
31.5,90.0,39.1,63.2,167,28.4,sugarcane,Critical
11.9,56.6,0.0,54.5,7,64.8,cotton,Low
37.4,30.4,0.0,72.6,156,93.2,sugarcane,Low
33.3,90.1,11.6,65.3,170,58.4,chili,Low
19.3,52.9,5.7,88.0,177,64.2,maize,Low
29.2,95.3,29.1,85.2,149,25.1,potato,Critical
16.5,52.3,0.0,69.4,56,68.1,soybean,Low
24.0,70.1,3.4,26.9,84,60.3,soybean,Low
28.7,61.0,8.4,70.7,134,61.1,cotton,Low
31.3,80.3,18.9,65.7,31,22.8,onion,Medium
13.2,46.6,5.0,69.1,70,49.1,rice,Low
26.4,94.4,34.1,70.0,90,19.2,maize,High
36.3,33.0,0.7,76.7,42,83.7,rice,Low
25.8,67.0,2.7,64.3,20,59.3,maize,Low
30.3,69.8,7.4,70.1,86,62.8,chili,Low
34.2,77.4,40.2,88.9,133,29.3,soybean,High
26.4,82.3,14.0,92.0,152,36.3,cotton,High
19.1,43.0,0.7,48.5,98,71.6,rice,Low
20.7,68.7,5.1,75.5,35,42.1,maize,Low
18.5,44.5,0.0,54.6,22,76.7,rice,Low
27.8,79.5,27.3,64.7,178,35.7,sugarcane,High
35.2,33.2,1.2,20.5,168,60.4,maize,Medium
24.1,65.6,3.5,45.8,98,80.6,tomato,Low
36.0,34.2,2.3,45.5,164,90.2,chili,Low
30.9,93.9,40.0,78.0,171,36.9,rice,Critical
19.9,44.9,2.2,64.2,25,39.2,chili,Low
21.5,40.3,2.4,34.7,29,63.0,potato,Low
28.5,59.5,6.1,65.6,26,61.6,wheat,Low
19.6,62.8,9.7,88.8,96,62.9,chili,Low
28.6,76.3,7.3,91.1,175,63.9,tomato,High
40.0,22.4,1.0,30.7,110,66.1,sugarcane,Low
22.0,56.9,1.6,70.4,96,78.4,onion,Low
29.8,75.9,39.1,73.4,84,12.0,onion,High
27.9,64.3,7.8,79.7,120,75.2,chili,Low
14.5,55.5,1.2,37.7,40,58.4,soybean,Low
23.8,68.1,1.6,71.6,157,71.1,wheat,Low
29.4,76.6,24.3,84.6,21,37.1,soybean,High
18.2,51.8,2.9,62.0,44,57.1,sugarcane,Low
14.3,67.2,0.6,53.8,170,79.1,chili,Low
18.5,58.4,3.7,23.3,169,74.3,sugarcane,Low
30.6,93.6,38.2,68.3,94,13.3,tomato,High
31.0,24.9,0.5,74.4,125,93.4,tomato,Low
29.2,94.6,35.3,64.4,125,18.0,potato,High
39.1,28.9,0.0,41.2,37,81.5,wheat,Low
12.7,42.7,2.8,71.8,138,69.2,cotton,Low
28.5,66.1,9.0,92.7,154,71.2,wheat,Low
23.1,71.8,11.3,87.3,163,45.8,rice,Medium
12.8,58.6,2.6,52.1,161,74.4,wheat,Low
29.4,89.9,12.2,83.0,112,44.0,cotton,Medium
26.0,34.9,0.3,28.5,56,82.2,tomato,Low
28.6,80.9,14.1,77.6,79,52.9,onion,Medium
24.4,86.4,11.3,94.2,100,26.2,potato,High
28.8,75.0,35.0,77.1,69,28.2,tomato,Medium
37.5,38.7,0.0,63.4,54,81.4,wheat,Low
20.2,49.6,1.5,71.3,146,78.3,rice,Low
21.8,69.6,2.0,66.7,141,50.5,sugarcane,Low
32.3,42.0,1.7,62.0,175,96.9,tomato,Low
26.5,73.2,8.8,89.5,159,57.0,cotton,Medium
38.5,44.8,0.0,25.3,54,100.0,onion,Low
26.1,86.2,29.8,79.2,23,9.6,wheat,Critical
28.3,92.2,34.1,67.6,46,33.6,tomato,High
38.8,30.1,0.8,34.9,161,83.4,maize,Low
36.5,28.8,0.4,57.2,172,63.3,chili,Low
28.2,89.5,17.9,70.9,67,44.4,potato,Low
31.3,42.9,0.0,59.0,171,65.9,cotton,Low
9.3,56.9,1.7,37.8,53,75.3,soybean,Low
27.1,75.6,5.5,65.9,25,68.3,sugarcane,High
40.8,31.7,0.7,65.1,153,87.9,maize,Low
26.3,79.1,15.6,93.8,170,31.4,potato,High
22.2,58.3,3.7,40.2,164,43.7,maize,Low
18.2,45.7,3.2,75.3,140,61.4,wheat,Low
21.2,55.5,2.9,34.8,35,67.5,soybean,Low
23.9,79.6,5.0,62.4,8,58.4,tomato,Medium
13.4,60.1,2.1,57.5,179,80.4,potato,Low
23.5,76.0,21.5,81.7,157,17.4,maize,High
16.7,45.8,2.0,59.8,18,53.6,tomato,Low
11.0,50.8,2.0,41.8,71,71.3,sugarcane,Low
16.5,63.0,6.7,84.1,76,44.5,chili,Low
18.1,55.8,2.8,30.4,76,56.5,potato,Low
35.5,39.5,0.2,40.1,84,89.8,maize,Low
25.6,70.2,6.0,60.2,89,64.4,rice,Low
25.4,88.1,15.5,72.1,117,18.6,maize,Medium
30.4,78.3,10.6,93.1,63,34.4,maize,High
32.4,39.1,0.0,67.6,157,84.8,onion,Low
26.6,90.9,15.1,75.4,133,3.4,soybean,Medium
23.1,68.6,8.0,66.3,176,70.7,rice,Low
27.5,68.5,11.3,85.8,65,53.7,soybean,Low
19.7,70.2,3.4,31.8,129,57.0,cotton,Low
7.6,44.4,2.1,78.2,39,68.8,rice,Low
27.6,79.0,35.1,66.8,12,28.6,cotton,Critical
30.9,78.3,9.3,90.1,45,62.3,maize,Medium
26.9,65.1,5.8,66.3,9,52.4,maize,Low
29.0,74.0,28.5,80.6,29,18.0,maize,High
28.6,93.2,38.5,70.6,108,0.6,soybean,High
16.1,53.9,2.8,65.1,99,52.1,onion,Low
23.2,61.5,6.9,82.6,138,56.7,sugarcane,Low
24.9,65.9,7.4,68.5,45,48.0,chili,Low
39.0,24.0,0.1,34.0,166,94.9,tomato,Low
32.1,36.0,0.9,53.3,166,63.8,potato,Medium
28.6,70.3,6.2,94.2,138,54.6,cotton,Medium
24.0,81.2,8.2,81.1,84,64.8,potato,Medium
40.2,22.6,1.6,49.0,95,85.0,sugarcane,Low
40.0,40.2,1.2,28.1,77,77.0,cotton,Low
25.4,62.6,7.5,75.2,64,38.4,potato,Low
24.4,68.8,1.3,49.9,91,44.1,sugarcane,Low
19.9,56.4,3.1,79.9,35,42.3,potato,Low
32.2,80.5,28.2,61.6,41,14.8,soybean,Medium
25.1,92.8,18.6,84.8,121,19.9,chili,Medium
29.6,82.1,21.8,85.3,146,30.8,potato,Critical
40.3,22.6,0.1,75.9,179,70.6,maize,Low
24.3,69.8,7.7,63.7,115,48.2,potato,Low
27.2,59.6,0.0,26.1,119,43.2,soybean,Low
27.4,92.7,12.3,75.4,133,44.6,soybean,Medium
11.7,72.9,1.7,36.0,131,68.0,onion,Low
28.0,86.1,21.1,66.9,66,22.9,potato,High
30.7,27.4,0.1,73.0,143,64.7,cotton,Low
29.1,91.7,28.9,77.4,72,13.9,potato,Critical
36.2,36.6,0.6,42.7,141,78.6,rice,Low
15.6,51.3,2.4,54.0,97,55.3,potato,Low
23.5,40.0,0.1,74.0,139,55.2,wheat,Low
30.8,80.7,40.6,82.1,41,28.4,chili,Critical
27.2,72.6,5.5,89.6,76,46.8,rice,Low
29.6,21.1,2.4,69.6,159,62.3,onion,Low
25.5,80.1,1.8,68.7,49,67.1,tomato,Medium
24.2,70.7,7.8,90.2,5,65.5,cotton,High
21.6,61.9,7.7,82.9,178,66.2,onion,Low
26.9,58.9,9.1,81.3,119,61.3,rice,Low
30.3,70.8,22.8,65.7,80,19.9,chili,Medium
22.6,85.5,32.6,73.5,180,15.4,cotton,High
12.8,44.6,3.6,48.5,7,52.7,tomato,Low
30.8,30.6,1.9,78.2,66,88.5,potato,Low
26.6,70.4,8.4,89.3,150,59.4,cotton,Low
25.8,78.4,6.6,64.5,46,67.8,wheat,Low
23.6,50.9,0.3,35.6,114,77.2,soybean,Low
28.0,71.5,8.4,94.2,162,59.0,onion,Medium
30.9,67.6,6.8,64.1,26,64.1,maize,Low
30.9,81.0,13.3,82.6,94,33.0,rice,Medium
38.9,40.0,1.8,75.8,110,93.9,sugarcane,Low
18.3,49.7,1.9,40.7,128,41.7,rice,Low
27.6,64.2,4.3,63.9,102,66.8,cotton,Low
30.4,34.1,1.0,33.3,8,97.0,chili,Low
14.1,59.1,1.3,67.6,28,77.6,potato,Low
24.9,63.1,5.3,73.2,93,51.8,wheat,Low
33.1,88.3,17.1,77.5,66,19.9,rice,Medium
33.0,40.4,2.9,60.4,150,75.2,cotton,Low
37.3,30.7,1.9,39.6,99,75.1,tomato,Low
32.0,69.7,9.6,64.6,47,63.4,tomato,Low
29.0,72.5,29.1,63.1,23,18.4,soybean,High
23.9,43.9,1.3,39.2,147,61.3,tomato,Low
26.4,82.7,29.3,66.2,156,39.6,cotton,Medium
25.3,69.3,7.3,90.6,142,62.2,potato,Medium
25.2,65.7,2.8,54.4,180,47.2,soybean,Low
28.5,75.2,24.9,82.4,112,38.8,maize,High
30.7,83.6,20.0,86.9,59,46.7,onion,High
45.1,44.1,1.4,35.4,11,89.3,rice,Low
27.0,69.6,6.5,88.4,150,52.1,onion,Low
16.8,72.7,2.3,37.7,99,53.9,potato,Low
29.4,80.4,24.8,94.4,175,15.9,onion,Critical
18.8,54.0,5.1,62.7,161,73.2,chili,Low
33.5,35.0,2.0,44.7,70,65.0,maize,Low
39.0,38.3,0.2,43.4,52,66.3,cotton,Medium
16.7,63.5,1.2,38.2,31,60.9,soybean,Low
22.8,71.4,3.1,56.5,36,71.8,chili,Low
32.2,89.5,30.7,84.5,69,25.5,onion,Medium
30.7,66.7,7.6,63.5,177,57.0,rice,Medium
22.2,47.7,2.6,79.2,125,69.5,rice,Low
27.5,75.3,4.7,31.3,173,84.4,maize,Medium
12.2,68.6,0.5,36.9,70,46.4,cotton,Low
25.0,79.9,9.1,73.8,69,66.2,rice,Medium
26.2,92.6,11.0,70.3,15,16.0,onion,High
32.4,25.7,0.8,44.7,161,59.8,sugarcane,Low
37.4,21.6,2.3,43.5,48,68.9,maize,Low
30.9,64.9,10.2,85.1,39,68.9,rice,Low
23.5,70.2,5.9,93.0,62,75.6,chili,Low
23.4,63.4,4.4,68.4,170,48.7,maize,Low
10.5,49.9,2.6,42.0,116,78.3,sugarcane,Low
30.3,83.0,24.8,79.0,64,22.6,cotton,High
28.9,84.5,36.6,87.9,160,37.4,potato,High
44.9,33.6,0.4,66.2,175,65.5,rice,Medium
35.8,34.2,2.1,31.1,132,85.8,tomato,Low
29.0,26.0,2.0,51.1,134,79.6,onion,Low
27.3,63.3,6.5,69.2,117,56.8,sugarcane,Low
27.1,53.8,1.4,68.7,41,65.2,tomato,Low
19.0,62.9,1.4,58.1,43,58.0,onion,Low
25.5,67.3,6.7,61.9,145,68.3,onion,Low
28.6,67.1,6.9,79.1,169,52.6,rice,Low
15.1,50.4,2.5,36.1,153,55.5,soybean,Low
25.8,85.7,38.5,83.9,110,40.8,wheat,Medium
35.0,34.2,1.1,65.3,170,75.9,cotton,Low
30.3,21.1,3.5,66.8,80,76.9,sugarcane,Low
30.7,71.4,4.7,75.0,34,51.2,maize,Low
22.4,79.4,7.1,87.3,133,57.5,chili,Medium
22.4,76.2,5.0,38.7,77,42.7,chili,Low
26.8,88.0,18.8,77.3,26,34.3,tomato,Medium
31.1,66.2,11.6,77.5,111,66.2,potato,Low
29.9,88.6,21.0,72.2,51,33.3,wheat,High
26.9,65.3,5.2,81.8,135,65.7,wheat,Low
26.3,63.0,0.0,72.6,62,61.9,potato,Low
23.3,42.3,1.4,71.2,59,46.5,soybean,Low
